date,tobs,tmax,tmin,tavg,precip_accum,swe,solar_ins,solar_short,flow,albedo,snowcover,cloudcover
6/1/2012,10.6,15.2,6.9,11.1,37.7,0,476.0474854,367.0629272,184.6,0.162223333,0,13.74570447
6/2/2012,13.6,17.4,9.6,13.6,37.7,0,476.7179871,278.4025269,209.4,0.16048547,0,100
6/3/2012,12.8,19.8,12,15.4,37.7,0,477.2901611,328.2574158,223.2,0.158747607,0,13.40206186
6/4/2012,15.2,20.8,11.6,16.3,37.7,0,477.7571106,344.8653564,238.6,0.157009744,0,93.12714777
6/5/2012,12.7,22.1,12.6,17.3,37.7,0,478.1435547,273.1504517,214.7,0.15527188,0,24.39862543
6/6/2012,-0.9,14.4,-1.3,5.6,37.7,0,478.585083,289.1831665,172.5,0.153534017,0,60.82474227
6/7/2012,2.2,7.8,-2.3,2.3,37.7,0,479.1486511,377.2113953,155.8,0.151796154,0,54.98281787
6/8/2012,12.6,14.8,1.1,8.7,37.7,0,479.6499329,383.8081665,159.2,0.150058291,0,24.05498282
6/9/2012,11,18.4,10.1,14.1,37.7,0,480.1170654,357.9703369,165,0.148320427,0,0
6/10/2012,-1.1,11.1,-1.2,5.9,37.7,0,480.5072021,376.4810486,151.1,0.146582564,0,22.68041237
6/11/2012,4.8,9,-2.8,3.2,37.7,0,480.7764893,375.8180542,138.8,0.144844701,0,100
6/12/2012,9.3,13.3,3.2,8.8,37.7,0,480.8470154,348.6044006,134.3,0.143106838,0,2.749140893
6/13/2012,15.3,17.7,8.6,13.6,37.7,0,480.8786926,377.4961853,138.5,0.141368974,0,0
6/14/2012,11.4,17.6,10.7,14.5,37.7,0,480.9440918,372.796936,144.3,0.139631111,0,0
6/15/2012,13.1,18.3,8.5,13.3,37.7,0,481.07547,342.5266418,139.5,0.137893248,0,0
6/16/2012,10.2,18.5,9.8,13.8,37.7,0,481.2781067,374.6801758,125.3,0.136155385,0,87.97250859
6/17/2012,12.8,18.2,8.7,13.3,37.7,0,481.445343,379.252594,122.1,0.134417521,0,0
6/18/2012,17.3,21.7,11.2,17.5,37.7,0,481.5891418,357.1320801,124.1,0.132679658,0,0
6/19/2012,10.1,21.2,9.8,16,37.7,0,481.6357422,374.076355,117.6,0.130941795,0,0
6/20/2012,5.6,13.8,4.9,9.6,37.7,0,481.6140442,388.274353,104.4,0.129203932,0,3.092783505
6/21/2012,10.6,13.2,3.1,8.5,37.7,0,481.5351868,373.859375,96,0.127466068,0,100
6/22/2012,17.3,22.5,10.2,17.4,37.7,0,481.4198914,377.6101074,91.1,0.125728205,0,0
6/23/2012,14.6,21.5,14.2,17.1,37.7,0,481.2792053,384.7099304,88.9,0.123990342,0,0
6/24/2012,16.1,22.7,12.7,17.4,37.7,0,481.1169434,316.2229004,86.6,0.122252479,0.158,68.72852234
6/25/2012,16.1,22.8,15,18.5,37.7,0,480.9064636,298.633606,86.4,0.120514615,0,14.43298969
6/26/2012,15.3,22.9,14.8,17.9,37.7,0,480.6542664,370.9498291,85.2,0.118776752,0,1.718213058
6/27/2012,13.9,19.1,12.9,15.6,37.7,0,480.3751526,376.1754456,81.3,0.117038889,0,0
6/28/2012,15.7,20.1,11.3,15.9,37.7,0,480.0683899,311.381958,73.4,0.115301026,0,0
6/29/2012,17,22.2,13.2,17.6,37.7,0,479.726532,336.473938,72.2,0.113563162,0,0
6/30/2012,17.3,22.3,14.8,18.2,37.7,0,479.2845459,366.5863037,71.5,0.111825299,0,0
7/1/2012,17.9,23.3,13.6,18.8,37.7,0,478.7720947,311.8423157,70.2,0.110087436,0,8.24742268
7/2/2012,17.5,22.6,16.8,19.2,37.7,0,478.2325745,350.9453125,65.8,0.108349573,0,25.77319588
7/3/2012,16.5,22.3,15.2,18.3,37.7,0,477.7176819,368.6336365,61.3,0.106611709,0,100
7/4/2012,17.5,22.2,14.5,18.3,37.7,0,477.2406311,330.9484558,58.5,0.104873846,0,12.71477663
7/5/2012,16.7,21.8,13.7,18,37.7,0,476.7809143,125.2148972,60,0.103135983,2.827,0
7/6/2012,9.3,17.1,8.6,12,38.1,0,476.323761,321.3273926,58.8,0.10139812,0,93.47079038
7/7/2012,14,17.9,8.4,12.9,38.2,0,475.7773132,270.044342,54.7,0.099660256,0.16,19.24398625
7/8/2012,14.2,19.1,9.8,15,39,0,475.0681458,333.9853821,58,0.097922393,0,8.934707904
7/9/2012,16.2,21.6,12.5,16.9,39,0,474.141449,342.4648132,53.4,0.09618453,0,23.36769759
7/10/2012,17.1,23.6,15.2,18.8,39.1,0,473.2296143,314.3113098,51.1,0.094446667,0,3.436426117
7/11/2012,17.5,23.8,15.7,19.7,39.1,0,472.3829651,274.361145,48.6,0.092708803,0,96.56357388
7/12/2012,18.3,24.2,17,19.4,39.1,0,471.5643616,293.8722534,46.6,0.09097094,0,91.0652921
7/13/2012,18.1,24.4,16.6,20,39.1,0,470.7584534,181.0072327,46.6,0.089233077,0,94.84536082
7/14/2012,13,20,10.8,15.8,39.3,0,469.955658,153.8471985,50.7,0.087495214,0,6.529209622
7/15/2012,12.5,15.1,10.9,12.4,39.3,0,469.1820068,159.3822784,49,0.08575735,0,4.810996564
7/16/2012,11.8,14.6,9.8,12.4,39.4,0,468.3457947,299.5083313,47.4,0.084019487,0,0
7/17/2012,11.3,17.9,9.9,12.8,39.6,0,467.3648682,325.0498047,46.5,0.082281624,0,0
7/18/2012,13.2,19.2,10.3,14.4,39.6,0,466.2821045,319.3191528,43.6,0.080543761,0.488,91.75257732
7/19/2012,15.4,20.6,11.1,16,39.6,0,465.1817932,239.1437683,41.5,0.078805897,0,0
7/20/2012,14.8,21.3,13.3,16.3,39.6,0,464.0739441,264.259552,40.5,0.077068034,0,0
7/21/2012,15.8,21.8,13,16.2,39.6,0,462.9216309,258.3850098,42.7,0.075330171,0.504,0
7/22/2012,15.3,20.4,14,16.4,39.6,0,461.7558289,244.355896,44.5,0.073592308,0.252,100
7/23/2012,13.6,21.3,12.5,16.7,39.6,0,460.5539856,277.8969727,43.2,0.071854444,0,98.96907216
7/24/2012,14.3,19.6,12,15.1,39.7,0,459.3385315,264.9507141,44.4,0.070116581,0,0
7/25/2012,13.1,18.6,11.8,14.4,39.7,0,458.0811462,297.5979919,43,0.068378718,0,0
7/26/2012,15.4,20.1,11.7,15.9,39.8,0,456.7843018,325.388031,42.3,0.066640855,2,0
7/27/2012,17.4,23.5,14.4,18.5,39.8,0,455.443573,241.8542786,40.9,0.064902991,0.286,0
7/28/2012,16.5,22.5,12.6,17.2,39.8,0,454.0011902,286.6219177,39.7,0.063165128,0.143,34.36426117
7/29/2012,17.1,23.3,14.2,17.6,39.8,0,452.4891357,288.9443054,40.1,0.061427265,0,0
7/30/2012,16,21.9,14.7,17.8,39.8,0,450.9504089,241.0978546,38.6,0.059689402,0,0
7/31/2012,15.8,21.4,14.4,16.9,39.8,0,449.433075,232.0664063,38.5,0.057951538,0,0
8/1/2012,14.6,20.6,14.1,16.6,39.8,0,447.9121094,298.4888916,37.8,0.056213675,0,0
8/2/2012,16.1,21.8,13,17.3,39.8,0,446.3960876,327.7003784,36.3,0.054475812,0,0
8/3/2012,17.4,21.4,14,17.8,39.9,0,444.8253174,350.1169739,35.3,0.052737949,0,0
8/4/2012,14.2,19.7,12.6,16.3,39.9,0,443.1759949,342.6424561,34.1,0.051000085,0.156,100
8/5/2012,16.1,22.1,11.9,17.2,39.9,0,441.4412537,281.4054565,33,0.049262222,0,100
8/6/2012,15.5,24,14.1,18,39.9,0,439.6767578,305.4149475,32.9,0.047524359,0.308,100
8/7/2012,15.5,22.1,11,17.4,39.9,0,437.8647461,317.2318115,33,0.045786496,0,97.25085911
8/8/2012,18.3,23.5,14.1,18.7,39.9,0,436.0266418,298.8619995,31.6,0.044048632,0,42.61168385
8/9/2012,15.6,26.4,15.3,20.1,39.9,0,434.1285095,276.461792,31.7,0.042310769,0,7.903780069
8/10/2012,17.5,22.8,14.8,18.5,39.9,0,432.226532,209.3877411,31.9,0.040572906,0,57.04467354
8/11/2012,10,21.3,10,17,39.9,0,430.2576599,304.3761902,32.7,0.038835043,0,0
8/12/2012,14.5,21.1,10,15.9,40,0,428.2483215,276.5536499,30.6,0.037097179,0.004,0
8/13/2012,16.1,22.6,13.3,17.5,40,0,426.1719971,207.2751617,29.9,0.035359316,0.18,0
8/14/2012,14.3,20.6,14.1,16.4,40,0,424.0677185,246.7079468,30.1,0.033621453,0.24,0
8/15/2012,14.8,20.9,12.9,16.2,40,0,421.9649658,236.8586426,29.2,0.03188359,16.377,0
8/16/2012,15.9,21.9,13.2,17.5,40,0,419.8531189,258.8043823,28.2,0.030145726,32.514,0
8/17/2012,16.2,22.6,15,18.3,40,0,417.6985779,264.2191162,27.7,0.028407863,48.651,0
8/18/2012,15.4,21.9,14.9,17.8,40,0,415.5089111,293.81073,27.1,0.02667,64.788,0
8/19/2012,15.9,21.9,13.8,17.7,40,0,413.2859802,256.8797302,26.6,0.036767143,80.925,0
8/20/2012,14.5,21.6,13.3,16.7,40,0,411.0327454,277.6480103,26.5,0.046864286,37.016,0
8/21/2012,14.7,19.6,12,15.3,40.1,0,408.7331238,260.2938843,26.4,0.056961429,10.132,35.05154639
8/22/2012,14.1,21.5,12.4,16.5,40.1,0,406.4168701,151.1925659,26.1,0.067058571,55.801,37.11340206
8/23/2012,13.4,17,10.1,14.2,40.1,0,404.0511475,245.8157654,26,0.077155714,39.348,100
8/24/2012,14.3,19.4,12.1,14.8,40.2,0,401.6191711,277.7835999,25.3,0.087252857,38.54,100
8/25/2012,12.9,19.9,12.5,15.4,40.2,0,399.1553955,243.2316284,24.8,0.09735,19.402,2.06185567
8/26/2012,14,20.2,11.8,15.3,40.2,0,396.6851501,254.3492584,24.3,0.0799,36.628,15.12027491
8/27/2012,14.9,21.9,10.7,16.1,40.2,0,394.1816406,247.4944763,24.5,0.06245,36.917,100
8/28/2012,15.9,22.3,13.1,16.8,40.2,0,391.6498108,261.557312,23.8,0.045,26.69,2.405498282
8/29/2012,16.4,23.1,14.5,18.1,40.2,0,389.074707,268.687561,24.6,0.015,21.289,0
8/30/2012,15.7,22.3,15.5,17.8,40.2,0,386.4195251,198.7411957,23.8,0.05,13.095,0
8/31/2012,13,20.4,10.3,15.5,40.3,0,384.1220398,153.5668488,24.1,0.085595,17.553,90.03436426
9/1/2012,9.1,18,8.7,13.4,40.4,0,381.8815613,146.9119263,19.2,0.12119,15.7835,100
9/2/2012,10.8,16.4,8.2,11.2,41,0,379.6124268,268.3965454,19.6,0.156785,14.014,100
9/3/2012,11.8,17.4,9,12.7,41,0,377.2878723,269.6303711,19.1,0.19238,8.9,100
9/4/2012,14.2,18.6,10.7,14.3,41,0,374.9724121,291.2207031,19.4,0.227975,4.45,100
9/5/2012,13,18.6,11.8,14.9,41,0,372.6378174,289.7938232,18.3,0.26357,0,94.1580756
9/6/2012,14.8,19,11.3,14.9,41,0,370.24646,191.0840607,17.6,0.56814,6.028,4.810996564
9/7/2012,9.7,18.8,9.2,13.6,41.1,0,367.8083801,263.6187744,17.5,0.36995,8.41,1.718213058
9/8/2012,10.6,15.8,8.8,11.9,41.1,0,365.325531,283.569458,17.6,0.173,7.716,39.86254296
9/9/2012,12,17,9.5,13,41.1,0,362.8468323,275.671875,17.2,0.24534,7.022,0
9/10/2012,15.9,20.5,10.8,15.7,41.1,0,360.3448792,165.4175568,15.4,0.14168,4.097,3.780068729
9/11/2012,12.1,18.6,8.4,13.8,41.1,0,357.7892151,180.8652039,14.9,0.18231,36.7195,15.80756014
9/12/2012,8.4,13.9,8.1,10.9,41.1,0,355.1933594,280.8396301,15.5,0.13502,69.342,100
9/13/2012,10.3,13.4,7.2,10,41.1,0,352.5924072,280.3024292,17.8,0.08773,47.326,16.83848797
9/14/2012,12,16.1,8.3,12.8,41.1,0,349.9709778,269.6673889,17,0.08088,21.053,1.374570447
9/15/2012,12.3,18,10.3,14.2,41.1,0,347.3470154,267.7190247,16.4,0.105,78,27.83505155
9/16/2012,12.4,18.2,11.2,14.4,41.1,0,344.7177734,230.9917603,16.1,0.09414,81.022,1.374570447
9/17/2012,11.1,17.5,10.1,13.5,41.1,0,342.0670471,250.2868652,15.2,0.0425,88.1565,0
9/18/2012,9.9,14.1,6.8,10.3,41.1,0,339.4081116,246.8454742,15.2,0.0865,95.291,0
9/19/2012,10.8,15.8,8,11.6,41.1,0,336.7403259,247.1842499,10.4,0.04462,76.519,0
9/20/2012,11.3,16.7,8.9,12.6,41.1,0,334.0353088,234.7308807,7.9,0.262603333,70.266,100
9/21/2012,11.3,16.6,9.5,12.5,41.1,0,331.2979431,238.7900238,9.6,0.480586667,58.526,100
9/22/2012,11.8,17,9.8,12.9,41.3,0,328.5105591,219.9686127,10.6,0.69857,64.452,97.59450172
9/23/2012,14.1,18.5,10.7,14.3,41.3,0,325.6864624,128.539566,12.2,0.56573,70.378,2.405498282
9/24/2012,9.4,16.7,6.8,12.6,41.3,0,322.8656311,142.9248657,13.3,0.38049,76.304,0
9/25/2012,5.2,10.6,4.1,7,41.5,0,320.0618591,116.9806366,13.3,0.49235,73.1315,94.1580756
9/26/2012,5.7,5.9,2,4.3,42.6,0,317.2369995,157.9609528,13.8,0.34285,69.959,0
9/27/2012,7.3,10,5,7.2,42.6,0,314.3526306,178.8864136,14.3,0.442425,76.63933333,100
9/28/2012,7.9,12.2,5.8,8.4,42.6,0,311.4252319,216.701355,13.8,0.542,83.31966667,98.28178694
9/29/2012,9,14,6.8,10,42.6,0,308.4677429,202.0215607,13.8,0.37374,90,100
9/30/2012,10.1,14.8,7.6,10.9,42.6,0,305.5039978,224.5420227,13.7,0.20548,62.04333333,73.5395189
10/1/2012,10.2,14.5,8.1,11,0,0,302.5183716,230.7412872,14.17,0.324385,34.08666667,100
10/2/2012,10.6,14.3,7.8,11.1,0,0,299.5539246,226.9150543,14.8,0.44329,6.13,21.99312715
10/3/2012,11.2,14.9,9.6,12.2,0.1,0,296.5939636,226.2677765,16.03,0.29241,92.375,0
10/4/2012,6.8,11.3,6.5,9,0.2,0,293.6195374,223.6746216,12.86,0.43316,84.17933333,2.405498282
10/5/2012,4.7,10.9,4.7,8.1,0.2,0,290.6399536,224.0051422,12.34,0.31065,75.98366667,7.216494845
10/6/2012,2.4,5.9,0.8,3.2,0.2,0,287.6367188,223.0900421,13.36,0.3143,67.788,100
10/7/2012,-0.6,5.3,-1,1.4,0.2,0,284.6187744,219.6468658,12.84,0.31795,67.23,19.93127148
10/8/2012,3.3,6.3,-1.9,2.3,0.2,0,281.6037903,219.989502,12.84,0.42451,67.3085,9.621993127
10/9/2012,7.8,11.3,2.8,7.5,0.2,0,278.6039734,209.6796112,12.32,0.35341,67.387,63.91752577
10/10/2012,7.8,12.3,5.5,8.4,0.2,0,275.6206055,176.4929657,12.33,0.38238125,61.981,100
10/11/2012,8.8,13.3,7.3,9.3,0.2,0,272.6117859,165.8833466,12.33,0.4113525,67.076,100
10/12/2012,8.6,14.1,7,9.8,0.2,0,269.5979309,80.92324829,12.33,0.44032375,75.453,100
10/13/2012,1.3,8.6,0.5,4.3,0.6,0,266.5819092,94.1622467,12.33,0.469295,79.209,100
10/14/2012,2.4,4.8,1.3,2.6,0.9,0,263.5591736,190.7641449,11.81,0.49826625,82.192,100
10/15/2012,6.3,7.8,1.5,5,1,0,260.6785583,174.0084381,12.3,0.5272375,85.175,100
10/16/2012,8,11.1,5.4,8.1,1,0,258.2009583,104.9470062,12.3,0.55620875,80.119,100
10/17/2012,-1,10.2,-0.9,5.9,1.2,0,255.7055511,199.4004364,12.33,0.58518,75.063,30.24054983
10/18/2012,3.6,4.2,-3.4,0.3,1.2,0,253.2063599,191.6650696,12.3,0.179,67.963,72.50859107
10/19/2012,5.6,7.9,0.5,4.3,1.2,0,250.6932831,179.1014557,10.81,0.22294,71.3,100
10/20/2012,9.7,10.8,4.8,8.5,1.2,0,248.1779327,159.4300842,9.83,0.26688,61.083,93.47079038
10/21/2012,7.3,12.7,6.2,10,1.2,0,245.6534424,95.45124054,10.32,0.32471,63.415,100
10/22/2012,5.3,7.5,4.2,5.9,1.6,0,243.1315155,89.95046234,10.82,0.38254,57.833,100
10/23/2012,3.3,6.3,3.3,4.8,1.8,0.1,240.6327515,78.08154297,10.83,0.44037,69.3845,100
10/24/2012,-3.9,3.4,-4.2,-0.4,2.1,0.1,238.134964,95.42034912,11.31,0.4982,80.936,100
10/25/2012,-6.5,-1.9,-6.7,-4.8,2.3,0.3,235.6473541,98.20993805,11.32,0.55603,26.955,52.57731959
10/26/2012,-8.1,-4.9,-8.2,-6.6,3.1,1.3,233.1810913,156.8726196,11.31,0.456913333,79.52,100
10/27/2012,-2.1,1.8,-10.4,-4.5,3.1,1.2,230.7270355,155.1669922,11.31,0.357796667,65.199,100
10/28/2012,2.2,3.6,-3.7,0.4,3.2,1,228.3001251,146.1054688,11.31,0.25868,66.137,78.69415808
10/29/2012,5,8.4,1.7,4.2,3.2,1,225.9033051,160.3374634,11.31,0.386766667,85.768,100
10/30/2012,6.3,10.1,3.9,6.5,3.2,1,223.5135345,156.2211304,11.3,0.514853333,85.481,0
10/31/2012,6.3,11.2,4.6,7.3,3.2,1.2,221.1335907,156.6025391,11.31,0.64294,76.753,0
11/1/2012,8.4,12.7,5.7,8.6,3.2,0.9,218.7723541,86.53515625,NA,0.50572,68.025,4.467353952
11/2/2012,2.9,8.6,2.8,5.8,3.2,0.9,216.4312134,154.1871643,NA,0.49457,75.239,100
11/3/2012,1.7,6,0.8,2.9,3.2,0.9,214.1113739,151.7688293,NA,0.48342,60.983,59.45017182
11/4/2012,3,6.6,1,3.3,3.2,0.9,211.8141937,146.8146667,NA,0.56019,64.957,100
11/5/2012,3.6,8.1,2.3,4.6,3.2,0.9,209.5410309,145.0266876,NA,0.63696,62.3,0
11/6/2012,4.6,9.7,2.6,5.1,3.2,0.9,207.2931519,154.5827637,NA,0.62772,80.653,100
11/7/2012,7.3,10.9,3.9,6.9,3.2,0.9,205.0719757,153.1691589,NA,0.61848,84.56166667,100
11/8/2012,6.2,11.9,5.7,8.2,3.2,0.9,202.87883,136.8636169,NA,0.60924,88.47033333,100
11/9/2012,3.6,8.3,3.7,5.8,3.2,0.9,200.7149811,25.36290359,NA,0.6,92.379,98.62542955
11/10/2012,-7.8,3.7,-7.9,-3.7,4.5,2.7,198.5733795,90.73138428,NA,0.60242,33.322,58.7628866
11/11/2012,-11.3,-7.7,-12,-9.9,6.3,4.4,196.4691162,73.75852966,NA,0.3444,62.937,91.40893471
11/12/2012,-12.4,-9.8,-14.3,-12.2,6.6,4.5,194.4035797,113.8801117,NA,0.294,55.956,89.69072165
11/13/2012,-3.4,1.8,-12.7,-5,6.9,4.6,192.3743439,112.4152756,NA,0.43115,60.041,10.99656357
11/14/2012,0.4,2.6,-4.8,-1.5,6.9,4.5,190.3834686,103.99086,NA,0.61869,55.242,0
11/15/2012,-0.9,4.9,-1.4,1.1,6.9,4.5,188.4296265,113.8432922,NA,0.45702,53.305,8.934707904
11/16/2012,4.2,6.8,-1.9,2,6.9,4.5,186.5139313,63.91291046,NA,0.61739,53.405,4.467353952
11/17/2012,1.2,5,-0.7,1.8,7.2,4.9,184.6374664,67.9396286,NA,0.63159,66.717,100
11/18/2012,0.7,2.5,-0.4,0.9,8.4,6.3,182.8013458,52.36333466,NA,0.64579,80.029,10.65292096
11/19/2012,0.4,1.8,-0.3,0.7,8.9,6.8,181.0065918,98.74247742,NA,0.32125,78.893,96.90721649
11/20/2012,1,4.5,-0.3,1.3,8.9,6.8,179.2542114,99.79808807,NA,0.3421,70.165,0
11/21/2012,4.6,7.5,0.6,4.1,8.9,6.8,177.5307465,104.4558258,NA,0.358685,68.123,97.93814433
11/22/2012,-0.8,6.4,-0.9,3.9,9,7,175.8340607,120.7226257,NA,0.37527,64.396,100
11/23/2012,0.5,1.7,-3.5,-1.2,9,7,174.2163544,112.011795,NA,0.391855,57.984,100
11/24/2012,4.6,8.8,-0.2,4.3,9,7,172.6491547,116.4556122,NA,0.40844,59.351,62.54295533
11/25/2012,4.5,7.7,2.4,4.7,9,7,171.1217651,77.93771362,NA,0.62473,64.71233333,62.19931271
11/26/2012,-2.9,4.8,-4,1.3,9,7,169.6179657,109.4441528,NA,0.3888,70.07366667,82.81786942
11/27/2012,3.2,5.4,-4.4,0.5,9,7,168.171463,113.9352951,NA,0.41319,75.435,26.80412371
11/28/2012,3.4,7.2,0.3,3,9,7,166.7946472,103.2649231,NA,0.59434,52.165,2.06185567
11/29/2012,2.6,6.2,1.3,3.4,9.1,7.1,165.4626617,88.80097198,NA,0.37632,28.895,1.718213058
11/30/2012,1.6,4.3,-0.5,2.2,9.1,7.1,164.1784821,63.42582703,NA,0.59071,5.625,5.498281787
12/1/2012,2.1,5.2,0.5,1.8,9.4,7.6,162.9408112,63.14976883,NA,0.41541,49.112,2.405498282
12/2/2012,4.8,4.9,0.7,2.8,9.4,7.6,161.7743073,44.54109573,NA,0.61225,92.599,3.092783505
12/3/2012,-5.3,5.9,-5.2,2.7,10.7,9.4,160.6742096,72.49910736,NA,0.44129,93.705,3.436426117
12/4/2012,-2.5,-0.3,-7.5,-4,11,9.7,159.6298523,59.05602646,NA,0.426604,94.811,100
12/5/2012,4.8,6.7,-2.8,2,11.2,9.9,158.6395569,54.61425018,NA,0.411918,90.406,100
12/6/2012,0.1,5.9,0.1,2.2,11.5,10.2,157.7080841,92.56394958,NA,0.397232,85.886,100
12/7/2012,-2.1,3,-3,-0.9,11.6,10.3,156.8344116,89.5342865,NA,0.382546,81.366,100
12/8/2012,-3.3,-2.1,-6.9,-4.7,11.8,10.5,156.0098419,40.3350563,NA,0.36786,78.924,100
12/9/2012,-12.7,-3.2,-12.7,-8,12.3,11,155.2377472,68.57780457,NA,0.353174,76.482,100
12/10/2012,-11.7,-9.9,-15.5,-13.1,12.3,11,154.5295715,53.65827942,NA,0.338488,74.04,100
12/11/2012,-7.2,-5.5,-11.7,-7.4,12.9,11.6,153.8948364,50.51954651,NA,0.323802,71.598,100
12/12/2012,0.1,0.3,-7.3,-4.2,13.1,11.7,153.325058,58.68994904,NA,0.309116,69.156,100
12/13/2012,-1.6,0.5,-2.9,-2,13.2,11.9,152.8102264,43.6432457,NA,0.29443,66.714,74.22680412
12/14/2012,-2.4,-0.3,-3.8,-2.2,13.2,11.9,152.3602905,64.69958496,NA,0.52905,91.945,2.749140893
12/15/2012,-4.6,1.2,-5.1,-2.7,13.6,12.3,151.9752045,60.2028389,NA,0.38084,92.163,6.529209622
12/16/2012,-8.7,-4.1,-8.8,-6.8,14,12.8,151.6450653,47.33777618,NA,0.48852,86.273,90.72164948
12/17/2012,-5.3,-4.8,-9.8,-7.8,14.4,13.2,151.3676605,41.95865631,NA,0.41926,71.49,98.62542955
12/18/2012,-7.4,-1.4,-7.4,-4.3,14.8,13.9,151.1476898,45.61088562,NA,0.35,86.416,71.82130584
12/19/2012,-13.7,-7,-13.8,-9.6,14.8,13.9,151.0125275,68.86407471,NA,0.45256,87.30877778,22.68041237
12/20/2012,-9.7,-9.5,-16.8,-14.3,14.8,13.9,150.9415588,94.57904053,NA,0.45791,88.20155556,100
12/21/2012,-0.2,0.6,-10.5,-3.1,14.8,13.9,150.9347687,98.26266479,NA,0.46326,89.09433333,100
12/22/2012,-0.6,2.6,-1.4,0.5,14.8,13.9,150.9921722,85.1204834,NA,0.46861,89.98711111,100
12/23/2012,-4.3,2.5,-4.3,-0.8,14.8,13.9,151.1137543,90.01155853,NA,0.47396,90.87988889,61.8556701
12/24/2012,-5,-1.1,-6.7,-3.9,14.9,14,151.2993927,64.18077087,NA,0.47453,91.77266667,100
12/25/2012,-12.9,-3.8,-13.1,-8,15.5,14.5,151.5489655,93.49892426,NA,0.4751,92.66544444,82.13058419
12/26/2012,-5.7,-3.5,-13.9,-9.3,15.5,14.5,151.8623199,71.77846527,NA,0.45865,93.55822222,69.41580756
12/27/2012,-9.7,-5.6,-9.7,-8.4,16.5,15.3,152.2393036,85.7743988,NA,0.67756,94.451,16.83848797
12/28/2012,-11.9,-8.7,-12.2,-10.8,16.8,15.6,152.6796112,69.8927002,NA,0.47944,59.8775,6.529209622
12/29/2012,-10.9,-5.3,-15.2,-11.2,16.8,15.6,153.1737823,66.03640747,NA,0.545345,25.304,100
12/30/2012,-8.8,-1.5,-11.3,-7.3,17.1,15.8,153.7235107,84.91479492,NA,0.61125,57.181,91.75257732
12/31/2012,-10.9,-6.5,-12.2,-9.5,17.1,15.8,154.3337555,83.91188812,NA,0.34233,89.058,7.903780069
1/1/2013,-14.9,-8.9,-16.6,-13.5,17.1,15.8,155.0260773,109.2081299,11.25,0.429962,85.8525,100
1/2/2013,-7,-6.9,-15.1,-10.1,17.1,15.8,155.7837677,117.3058548,11.26,0.517594,82.647,100
1/3/2013,-6.8,-3.5,-10.8,-6.9,17.1,15.8,156.5975037,120.0638275,11.25,0.605226,79.4415,100
1/4/2013,-1.3,1.1,-7.5,-3,17.1,15.8,157.4669037,119.724762,11.26,0.692858,76.236,100
1/5/2013,-4.9,4.7,-5.7,-1.2,17.1,15.8,158.3965149,123.370575,10.75,0.78049,73.5325,85.91065292
1/6/2013,1.5,4.7,-6.3,-0.8,17.1,15.8,159.3858337,84.32833099,10.27,0.53874,70.829,1.374570447
1/7/2013,-3.3,2.1,-3.7,-0.1,17.1,15.8,160.4343262,110.4645081,10.26,0.519055,74.198,100
1/8/2013,-4.5,3,-5.4,-3.1,17.1,15.8,161.5414276,87.71193695,9.75,0.49937,77.567,100
1/9/2013,-2.1,-1.7,-5.8,-4.3,17.1,15.8,162.7064209,123.1657257,9.75,0.479685,80.936,100
1/10/2013,2,7.2,-2.8,2.8,17.1,15.8,163.9287415,86.01352692,9.75,0.46,84.305,99.65635739
1/11/2013,-14.2,2.1,-14.2,-4.7,17.9,16.4,165.1822968,94.05780029,8.82,0.41433,87.674,6.18556701
1/12/2013,-17.9,-14.2,-17.8,-15.9,18.2,16.6,166.5006866,108.6665039,8.35,0.46324,91.043,100
1/13/2013,-22.1,-14.5,-22.1,-19.1,18.2,16.6,167.892334,123.3490372,7.92,0.51215,94.412,4.467353952
1/14/2013,-23.1,-12.8,-24,-21.4,18.2,16.6,169.3596954,124.6540375,7.5,0.37816,94.951,7.903780069
1/15/2013,-19,-16,-24.5,-20.6,18.2,16.6,170.8798981,112.3152237,7.92,0.48551,93.859,48.79725086
1/16/2013,-5.7,-5.6,-19,-11.3,18.2,16.6,172.4565887,119.6077347,8.81,0.5175025,92.767,100
1/17/2013,-1.1,0.3,-7.6,-2,18.2,16.6,174.080368,132.8136597,8.81,0.549495,89.67,100
1/18/2013,-1.2,6.8,-1.6,1.1,18.2,16.6,175.7405396,135.3309784,9.27,0.5814875,86.05,100
1/19/2013,-1.1,5.3,-3.2,-0.4,18.2,16.6,177.4433136,138.4315796,10.21,0.61348,85.876,7.903780069
1/20/2013,-1.3,5.3,-2.9,0,18.2,16.6,179.1886444,138.4238586,10.22,0.551626667,78.649,100
1/21/2013,-0.7,4.6,-3.6,-1.3,18.2,16.6,180.9672089,140.1195068,10.22,0.489773333,84.146,100
1/22/2013,1.1,4.9,-2.3,0.8,18.2,16.6,182.8062286,140.4966125,9.74,0.42792,52.827,13.05841924
1/23/2013,3.9,11.2,0.4,4.3,18.2,16.6,184.697403,110.9972153,9.74,0.32953,65.2965,0
1/24/2013,3,6.7,2.5,4.6,18.2,16.6,186.6312103,104.3634262,9.74,0.32242,77.766,100
1/25/2013,-0.9,3.3,-2.2,-0.2,18.7,17,188.6040802,84.87200928,9.74,0.31531,97.471,36.42611684
1/26/2013,-1.4,0.9,-2,-0.8,18.7,17,190.6077881,106.6749573,9.74,0.41497,95.093,100
